code,latest_close,rsi,boll_pos,vol_ratio,above_ma60,above_ma20,volatility,pullback_5d,pullback_20d,overnight_win_rate,overnight_avg_ret,ret_3d,score_rsi,score_boll,score_vol,score_volatility,score_trend,score_overnight,total_score,name
603057,29.26,51.767676767676775,0.7656095579897921,1.3581343989904302,True,True,0.44243808121565603,-0.026613439787092408,-0.08045254556882464,0.65,0.0022371713548622178,-0.003066439522998343,-0.4990025169682953,-1.1749589464264067,-0.7401231696684364,-0.5517592647346027,0.051772977082067066,2.0934733395914504,-0.3052515190817656,紫燕食品
603083,105.01,41.72452407614781,0.34821902813566347,1.213189737343783,False,False,0.5791271729516831,-0.03439080459770105,-0.09458527332298672,0.4,-0.004642058873018928,0.013610038610038622,0.3585235443620627,0.4466187597642168,-0.3444724163935746,-1.5496786475179802,-0.5091009413069935,-0.6171993112739732,-0.3430679642309304,剑桥科技
002408,6.02,55.49738219895288,0.7711321684169709,1.3317994395353199,True,True,0.5485002616624971,-0.016339869281045805,-0.05937500000000007,0.7,0.009326089911543777,0.022071307300509213,-0.8174602469898955,-1.1964144929904812,-0.6682374829000727,-1.3260822505992766,0.051772977082067066,2.635607869764534,-0.47795257471214875,齐翔腾达
601187,7.31,58.08080808080807,0.5160471092919767,0.7201185692773717,False,True,0.41830781233002046,-0.07351077313054499,-0.11393939393939401,0.25,0.0015094479900335572,-0.022727272727272818,-1.0380438714004614,-0.20539956698349132,1.0014479979724014,-0.3755925880311418,-0.5091009413069935,-2.2436029017932273,-0.515947652183379,厦门银行
002896,87.16,62.67477203647421,0.8317168235582219,1.808482086693971,True,True,0.31854882752884794,-0.042197802197802226,-0.045658600678856964,0.55,-0.0013215156347000574,0.05610081182600268,-1.4302955813758353,-1.4317881277220454,-1.969422681987659,0.35271296492501747,1.173520813860188,1.009204279245281,-0.5202643738118546,中大力德
300917,40.4,57.45412844036697,0.4268090019318604,0.7294103689642899,False,False,0.5782254792920505,-0.06783571758191054,-0.07487978016945274,0.35,0.000450360588759493,-0.022738268021286978,-0.9845353626393977,0.14129379352083704,0.9760844729991908,-1.5430956966120073,-0.5091009413069935,-1.1593338414470584,-0.5794447653450016,特发服务
600761,22.97,50.27932960893853,0.7446009496454962,1.46967011598216,True,True,0.5306539239805358,-0.01204301075268821,-0.05822058220582216,0.5,0.003633521611451861,0.009670329670329547,-0.3719212591077487,-1.0933397229593422,-1.04457860765076,-1.1957923638326022,0.051772977082067066,0.46706974907219595,-0.5983536156654432,安徽合力
600596,13.38,50.834879406307984,0.739506916973009,1.737095574592904,True,True,0.5098533385274828,-0.005943536404160454,-0.026909090909090883,0.5,0.0023540422425272056,0.0420560747663552,-0.41935640663995033,-1.0735492168853333,-1.7745612295851756,-1.0439345445054398,0.051772977082067066,0.46706974907219595,-0.6863696560621222,新安股份
600726,2.63,60.71428571428573,1.0580998206737253,1.7843052164227633,True,True,0.3171567835781202,-0.0037878787878788955,-0.0037878787878788955,0.55,0.002734888212415127,0.023346303501945442,-1.2629011221064537,-2.0855745165514694,-1.9034278614405498,0.36287579227630506,0.051772977082067066,1.009204279245281,-0.7328141042833171,华电能源
601369,11.31,60.24844720496894,1.0224939471238912,1.511671112089716,True,True,0.40748130213495837,-0.0070237050043898686,-0.0070237050043898686,0.55,0.003716554016483438,0.008920606601248826,-1.2231258966986622,-2.0855745165514694,-1.159227367801448,-0.296552013290775,0.051772977082067066,1.009204279245281,-0.7431257849989199,陕鼓动力
002487,65.33,55.34111310592459,0.9162700472039845,1.760221029853972,True,True,0.4817734473733921,-0.010151515151515134,-0.01759398496240605,0.6,0.00786624366750022,0.047962784728905916,-0.804117343225698,-1.7602805410464115,-1.8376860365971854,-0.8389330532143172,0.051772977082067066,1.551338809418365,-0.7456111055916809,大金重工
600963,6.05,72.62357414448667,0.7557015516788801,1.096903633418752,True,True,0.5668798598073611,-0.03200000000000003,-0.0366242038216561,0.55,0.013655422951494814,0.0033167495854062867,-2.279765598279489,-1.1364659740243115,-0.02705000089613849,-1.4602652860089338,1.173520813860188,1.009204279245281,-0.7595733030061701,岳阳林纸
002170,14.09,55.178907721280616,0.9234003851137749,2.0535292636483975,True,True,0.514162337905939,-0.010533707865168607,-0.04474576271186437,0.65,0.005727936443610826,0.06259426847662142,-0.7902675742445248,-1.7879821685753416,-2.6383200325244727,-1.0753930460255696,0.051772977082067066,2.0934733395914504,-0.8594775524097621,芭田股份
603393,31.59,57.51152073732719,0.9601896415248492,1.72111507942775,True,True,0.5039724687118062,-0.005352644836272069,-0.02620221948212076,0.5,0.006261409921431094,0.049501661129568,-0.9894357551630031,-1.9309097957171881,-1.7309397889748814,-1.001000365178074,0.051772977082067066,0.46706974907219595,-0.9423635280606463,新天然气
