code,latest_close,rsi,rsi_low_days,boll_pos,vol_ratio,above_ma60,volatility,pullback_5d,pullback_20d,overnight_win_rate,ret_3d,name,is_hot_leader,hot_concept,hot_score,s_rsi,s_boll,s_vol,s_volatility,s_trend,s_flow_1d,s_flow_trend,s_overnight,s_hot,s_fundamental,total_score,sector,s_news
600861,17.7,42.00000000000003,0,-0.003259345190059693,0.9493361700573432,False,0.18069441171086734,-0.03752039151712894,-0.0762004175365345,0.4,-0.006176305446378372,北京人力,False,,0.0,1.0279862701260665,1.2524971764132047,1.0671684832767754,1.2735106696959009,-0.4388062930901646,0,0,-0.4060311787277217,0.0,0,0.2618818764304469,其他,0.0
002396,30.4,63.952095808383206,0,0.7884157159777399,1.003454598470883,True,0.3913632000113383,-0.032771237671014974,-0.032771237671014974,0.5,-0.014906027219701912,星网锐捷,False,,0.0,-0.7197876256887361,-1.0886643178967896,0.896242808754186,-1.1168950161557776,1.7153336911706432,0,0,0.7262811225129664,0.0,0,0.26070556439521275,其他,0.0
301293,76.75,50.38260169150221,0,0.4838000939109842,0.9635818383836204,True,0.43255387282997837,-0.03677208835341372,-0.06047251805606557,0.45,0.008408881881487362,三博脑科,False,,0.0,0.3605833695872686,-0.18412328643907927,1.022175482942626,-1.5842752071373636,1.7153336911706432,0,0,0.16012497189262237,0.0,0,0.2564963640490727,其他,0.0
300260,55.73,61.27628716461205,0,0.5944696265060992,0.8501699896206482,True,0.41353854872526913,-0.04816396242527754,-0.09219742629092686,0.45,-0.04145166838665293,新莱应材,False,,0.0,-0.5067460765536931,-0.5127509926786178,1.3803713381610498,-1.3685131133554447,1.7153336911706432,0,0,0.16012497189262237,0.0,0,0.2551226844657354,其他,0.0
605296,28.33,53.469387755102,0,0.6615145706174492,1.3319430814524043,True,0.20583987421289096,-0.012891986062717797,-0.02746309646412637,0.45,0.01614060258249639,神农集团,False,,0.0,0.11482077129064626,-0.7118376399393249,-0.141243259715447,0.9881914393385434,0.2792403683301047,0,0,0.16012497189262237,0.0,0,0.25239936709137983,消费,0.0
000761,3.79,66.99029126213594,0,0.760018350181934,1.0312424146357686,True,0.4036443838785138,-0.03316326530612246,-0.03562340966921118,0.55,0.013368983957219305,本钢板材,False,,0.0,-0.9616815546695124,-1.0043397439522828,0.8084787815877117,-1.256246516593589,1.7153336911706432,0,0,1.2924372731333111,0.0,0,0.2498134751366637,制造,0.0
000589,5.18,66.12903225806448,0,0.78143261217052,1.001213455422712,True,0.20536370160380302,-0.020793950850661713,-0.020793950850661713,0.45,0.005825242718446422,贵州轮胎,False,,0.0,-0.8931101518298483,-1.0679283363417311,0.9033211533853912,0.9935944500141789,0.2792403683301047,0,0,0.16012497189262237,0.0,0,0.2448122110789479,其他,0.0
300409,29.08,57.607090103397326,0,0.4318668368761911,1.0815471963101573,True,0.40243161797094507,-0.03708609271523178,-0.11825348696179494,0.4,-0.017899358324890313,道氏技术,False,,0.0,-0.2146132935078719,-0.029910046925987026,0.649597990118622,-1.242485567264329,1.7153336911706432,0,0,-0.4060311787277217,0.0,0,0.24296338947258622,其他,0.0
002416,13.98,69.85507246376814,0,0.7939063989962488,1.2649900833652288,True,0.33508688516082696,-0.035862068965517246,-0.035862068965517246,0.4,-0.021693491952414212,爱施德,False,,0.0,-1.1897686514615018,-1.1049686296956147,0.07021865251733615,-0.4783418442185334,1.7153336911706432,0,0,-0.4060311787277217,0.0,0,0.23986418123671782,其他,0.0
002881,48.23,65.78947368421052,0,0.8162047756734325,1.119779903403704,True,0.35633207639410763,-0.03501400560224088,-0.03501400560224088,0.4,0.03143712574850288,美格智能,False,,0.0,-0.8660753020978503,-1.1711825569478165,0.528845199611607,-0.7194056787368563,1.7153336911706432,0,0,-0.4060311787277217,0.0,0,0.23679339961115592,科技,0.0
600717,4.8,60.377358490565996,0,0.6529193228041899,1.6708376686117592,True,0.18202175850828142,-0.010309278350515427,-0.030303030303030387,0.5,0.010526315789473717,天津港,False,,0.0,-0.435175503775074,-0.6863144764525342,-1.2115955888635506,1.2584495998657073,0.2792403683301047,0,0,0.7262811225129664,0.0,0,0.23672990010420186,其他,0.0
000885,14.18,66.29213483146069,0,0.8310683687996558,1.465026786201018,True,0.19114304011334868,-0.00908455625436766,-0.010467550593161179,0.55,0.02382671480144416,同力水泥,False,,0.0,-0.906095992571908,-1.2153192619741116,-0.5615699888713662,1.154952714603761,0.2792403683301047,0,0,1.2924372731333111,0.0,0,0.2344711987767621,制造,0.0
603477,17.73,60.36866359447007,0,0.6717886878212573,1.1547273858793785,True,0.21655050181232968,-0.005608524957935956,-0.028493150684931523,0.45,0.023672055427251815,巨星农牧,False,,0.0,-0.43448323673342437,-0.7423461230886671,0.41846834296351987,0.8666606453406126,0.2792403683301047,0,0,0.16012497189262237,0.0,0,0.2312689630689373,消费,0.0
600248,3.65,67.64705882352948,0,0.8493097693889119,1.2705388869593095,True,0.17807750094911803,-0.002732240437158584,-0.03183023872679047,0.45,0.01388888888888884,陕西建工,False,,0.0,-1.0139718329846796,-1.2694861992844475,0.052693513208702254,1.3032040970646004,0.2792403683301047,0,0,0.16012497189262237,0.0,0,0.23094112950131535,地产,0.0
600017,3.24,63.461538461538424,0,1.0297488363543916,1.1618123980924278,True,0.21911401916763312,-0.006134969325153228,-0.006134969325153228,0.55,0.028571428571428692,日照港,False,,0.0,-0.6807306111467325,-1.7169533899122575,0.3960912982669808,0.8375730595082166,0.2792403683301047,0,0,1.2924372731333111,0.0,0,0.21828163651560384,其他,0.0
603395,31.28,51.70842824601369,0,0.664477196966477,1.2064114778904893,True,0.27825032261854354,-0.015423355366698144,-0.04663212435233166,0.6,0.009683666881859176,红四方,False,,0.0,0.2550241982634844,-0.7206350124292562,0.25523118793045735,0.16656831718402826,0.2792403683301047,0,0,1.8585934237536545,0.0,0,0.2174041931547813,其他,0.0
002941,16.43,61.904761904761926,0,0.5463491191057791,0.9880877395687215,True,0.233950395146653,-0.0120264582080577,-0.08416945373467122,0.4,-0.0024286581663630624,新疆交建,False,,0.0,-0.556783747425805,-0.3698595247268685,0.9447769365946067,0.6692284376789036,0.2792403683301047,0,0,-0.4060311787277217,0.0,0,0.2076915972370989,其他,0.0
600929,6.56,79.78723404255315,0,1.0077601062928743,0.81547072202964,True,0.22356580478597746,-0.013533834586466287,-0.013533834586466287,0.55,-0.003039513677811634,湖南盐业,False,,0.0,-1.9805438415818901,-1.7169533899122575,1.4899642419518229,0.787059769238064,0.2792403683301047,0,0,1.2924372731333111,0.0,0,0.20625615779070122,其他,0.0
003039,16.55,58.62068965517247,0,0.5788944618763626,1.1632025813894797,True,0.25206903721863183,-0.024174528301886822,-0.06970207982012355,0.5,-0.01075911536162577,顺控发展,False,,0.0,-0.2953136900834761,-0.466501311248234,0.39170059394085155,0.46364076910126645,0.2792403683301047,0,0,0.7262811225129664,0.0,0,0.2036312771737313,其他,0.0
002158,27.15,67.79026217228463,0,0.7305241013543903,0.90050489592148,True,0.40777374839135305,-0.03380782918149472,-0.03995756718529009,0.45,-0.02896995708154515,汉钟精机,False,,0.0,-1.0253733445730142,-0.916758030067989,1.221395402168265,-1.3031013757783607,1.7153336911706432,0,0,0.16012497189262237,0.0,0,0.2023727755129065,其他,0.0
002588,11.08,65.17412935323384,0,0.6454098137293677,0.9896438853538224,True,0.41254941605342893,-0.035683202785030455,-0.035683202785030455,0.45,-0.007168458781361964,史丹利,False,,0.0,-0.8170830433173489,-0.6640153604774773,0.9398620623868533,-1.357289674032026,1.7153336911706432,0,0,0.16012497189262237,0.0,0,0.19894787734570862,其他,0.0
002051,8.85,60.389610389610354,0,0.7803491701749771,0.9654074042087033,True,0.2403801367668899,-0.004499437570303799,-0.014476614699331924,0.45,0.017241379310344973,中工国际,False,,0.0,-0.4361509709701338,-1.0647111088944854,1.0164096822868256,0.5962717787852752,0.2792403683301047,0,0,0.16012497189262237,0.0,0,0.19690123164239615,其他,0.0
600022,1.76,73.33333333333339,0,0.9386384566859225,0.6933155718180549,True,0.4312596290690486,-0.03825136612021862,-0.03825136612021862,0.55,0.005714285714285783,山东钢铁,False,,0.0,-1.4666995469771216,-1.5347433203676657,1.8757746222307081,-1.5695897491254625,1.7153336911706432,0,0,1.2924372731333111,0.0,0,0.19659681102660048,制造,0.0
002003,10.17,50.0,0,0.15914029974801186,1.0624602217134822,False,0.21950906689920752,-0.050420168067226934,-0.06267281105990785,0.55,-0.01357904946653743,伟星股份,False,,0.0,0.39104521044014895,0.779937923201267,0.7098815959654612,0.8330905523871742,-0.4388062930901646,0,0,1.2924372731333111,0.0,0,0.19615370170337978,其他,0.0
300674,23.05,57.958477508650525,0,0.5479195551976618,1.3549222399803296,True,0.3878626527326181,-0.06109979633401219,-0.06109979633401219,0.4,0.0065502183406114245,宇信科技,False,,0.0,-0.24258992679065416,-0.3745228570692875,-0.21381979762474956,-1.0771751877647266,1.7153336911706432,0,0,-0.4060311787277217,0.0,0,0.19488395741990172,科技,0.0
300657,32.5,57.07356507679871,0,0.7140275497157799,0.9019710861181035,True,0.43371380220983347,-0.051094890510948954,-0.05192532088681445,0.45,-0.013657056145675361,弘信电子,False,,0.0,-0.17213529403153663,-0.8677723354623,1.2167646404169947,-1.5974366336930497,1.7153336911706432,0,0,0.16012497189262237,0.0,0,0.19437164273706292,科技,0.0
300773,27.57,58.695652173913054,0,0.5799923806051455,1.1172160872493282,True,0.4222074161044882,-0.06032719836400813,-0.06032719836400813,0.45,-0.018511925952296227,拉卡拉,False,,0.0,-0.3012820283488952,-0.46976152663919757,0.5369426632369356,-1.466876568333047,1.7153336911706432,0,0,0.16012497189262237,0.0,0,0.190333562530404,其他,0.0
603713,69.67,83.41395991706977,0,0.8952460548738926,0.8827214099625585,True,0.41393135674247344,-0.03410508803549139,-0.03410508803549139,0.6,0.00014355440712043865,密尔克卫,False,,0.0,-2.2692951692950105,-1.4058917282327117,1.2775621169454288,-1.3729702070015812,1.7153336911706432,0,0,1.8585934237536545,0.0,0,0.1895567667288905,其他,0.0
601801,6.96,57.49999999999999,0,0.584804324029845,1.4637525361111954,True,0.21942570700298075,-0.009957325746799417,-0.03467406380027738,0.45,0.005780346820809301,皖新传媒,False,,0.0,-0.2060870330154004,-0.48405035476679753,-0.5575454437672643,0.8340364161362374,0.2792403683301047,0,0,0.16012497189262237,0.0,0,0.18529842818725717,传媒,0.0
301602,21.38,35.1239669421487,2,-0.04648962366724651,1.0608548008051006,False,0.1818936523329018,-0.04468275245755138,-0.1039396479463538,0.25,-0.027739881764438312,超研股份,False,,0.0,1.575439742913972,1.2524971764132047,0.71495209892909,1.2599031883753795,-0.4388062930901646,0,0,-2.1044996305887547,0.0,0,0.18462298304961888,其他,0.0
301078,11.03,55.897435897435855,0,0.7967477398627385,1.0430349975142001,True,0.26164061958656354,-0.016934046345811193,-0.034995625546806686,0.5,0.012855831037649201,孩子王,False,,0.0,-0.07849467330267326,-1.1134058509407363,0.7712335170457141,0.35503443448719646,0.2792403683301047,0,0,0.7262811225129664,0.0,0,0.18158612014741504,其他,0.0
603866,5.29,40.506329113924025,0,0.020533817133281625,1.1088776278535422,False,0.18119683312446358,-0.03290676416819005,-0.05871886120996439,0.3,-0.005639097744360999,桃李面包,False,,0.0,1.1469088097509736,1.191523021497958,0.5632785498930116,1.2678098204460293,-0.4388062930901646,0,0,-1.5383434799684104,0.0,0,0.18113682949348847,其他,0.0
301061,86.55,46.62471395881005,0,0.006327279604302393,0.9209833730687061,False,0.24689456454529676,-0.05718954248366015,-0.06290601992204425,0.5,-0.024678837052062197,匠心家居,False,,0.0,0.6597774939174766,1.2337086324089093,1.1567169253130625,0.5223542073823212,-0.4388062930901646,0,0,0.7262811225129664,0.0,0,0.17647742260513216,消费,0.0
605009,30.19,41.92771084337353,0,0.06160757862747818,1.336949892466215,False,0.18780281491680112,-0.03206155819172807,-0.06964560862865954,0.4,-0.015008156606851508,豪悦护理,False,,0.0,1.0337417616292517,1.0695565171678991,-0.15705658938576386,1.1928534087040388,-0.4388062930901646,0,0,-0.4060311787277217,0.0,0,0.17126996446309017,其他,0.0
300181,16.4,36.36363636363635,1,-0.03892670619420519,1.213521350851981,False,0.20119735143023437,-0.03472630959387879,-0.10772578890097939,0.35,-0.022063208109719845,佐力药业,False,,0.0,1.4767401985411497,1.2524971764132047,0.23277562395090798,1.0408689761767493,-0.4388062930901646,0,0,-0.9721873293480664,0.0,0,0.17043676513112843,医药,0.0
002489,3.61,40.74074074074074,0,-0.06543040107648597,1.029427688626247,False,0.1970159889861328,-0.054973821989528826,-0.07435897435897432,0.3,-0.02168021680216803,浙江永强,False,,0.0,1.1282455110025562,1.2524971764132047,0.8142103461645863,1.0883138427923549,-0.4388062930901646,0,0,-1.5383434799684104,0.0,0,0.16706460693488706,其他,0.0
300595,15.32,42.43697478991599,0,0.02746376005873664,1.312739771271364,False,0.22242706416800734,-0.051980198019802026,-0.07766405779650809,0.5,-0.022959183673469385,欧普康视,False,,0.0,0.9931953719079282,1.1709448985533626,-0.08059222379328014,0.7999807722488358,-0.4388062930901646,0,0,0.7262811225129664,0.0,0,0.16682077207122692,医药,0.0
002351,12.1,48.67256637168136,0,-0.054172949842302504,1.8670293472313881,False,0.14676263191827507,-0.030448717948718063,-0.050235478806907374,0.45,-0.02497985495568089,漫步者,False,,0.0,0.4967323331756487,1.2524971764132047,-1.831240245717431,1.6585260295962658,-0.4388062930901646,0,0,0.16012497189262237,0.0,0,0.16592887432618916,其他,0.0
600335,6.6,59.49367088607591,0,0.49140976489289945,1.4905253695787692,True,0.2005891489312334,-0.0119760479041916,-0.06382978723404253,0.35,0.004566210045662045,国机汽车,False,,0.0,-0.3648183888706707,-0.20671982824587787,-0.6421037865254424,1.0477700967627166,0.2792403683301047,0,0,-0.9721873293480664,0.0,0,0.163440629291243,制造,0.0
002390,3.32,54.34782608695652,0,0.2253611295057411,1.2176014799178123,False,0.18279461991124238,-0.03206997084548113,-0.04871060171919783,0.45,-0.014836795252225587,信邦制药,False,,0.0,0.044881591045627126,0.5832984427746358,0.21988909281612834,1.2496801361643346,-0.4388062930901646,0,0,0.16012497189262237,0.0,0,0.15829563235061173,医药,0.0
000966,4.76,65.51724137931036,0,1.012851597481692,0.9770810740062076,True,0.24317774316410612,-0.020576131687242927,-0.020576131687242927,0.5,0.012765957446808418,长源电力,False,,0.0,-0.8444008105023695,-1.7169533899122575,0.9795399884914827,0.5645280435474639,0.2792403683301047,0,0,0.7262811225129664,0.0,0,0.15799401048100198,能源,0.0
301267,18.14,47.36842105263156,0,-0.07467633978286449,1.2852992673598544,False,0.19353291931092334,-0.04274406332453817,-0.06831022085259364,0.4,-0.0325333333333333,华厦眼科,False,,0.0,0.6005652958631503,1.2524971764132047,0.00607486499344944,1.127835357217943,-0.4388062930901646,0,0,-0.4060311787277217,0.0,0,0.1574709745456638,其他,0.0
000403,14.24,79.24528301886785,0,0.9257808417620765,1.1837397095838635,True,0.21878236377478158,-0.00835654596100277,-0.010423905489923557,0.55,0.006360424028268641,派林生物,False,,0.0,-1.937394984166392,-1.4965632684504566,0.32683687575306136,0.8413362697265474,0.2792403683301047,0,0,1.2924372731333111,0.0,0,0.1520476459920074,医药,0.0
002020,15.89,35.65891472868225,3,-0.061106030940769274,1.3889132514343874,False,0.21206115429535333,-0.054166666666666696,-0.12209944751381219,0.4,-0.02155172413793094,京新药业,False,,0.0,1.5328484666600573,1.2524971764132047,-0.32117577101137357,0.9176001410149246,-0.4388062930901646,0,0,-0.4060311787277217,0.0,0,0.14857501480553814,医药,0.0
601900,14.5,44.68085106382978,0,0.1767575431945818,1.099129908992349,True,0.2973315235506521,-0.02815013404825739,-0.0960099750623441,0.35,-0.003436426116838587,南方传媒,False,,0.0,0.8145432554440858,0.7276243896717564,0.594065390351024,-0.04994126436791881,0.2792403683301047,0,0,-0.9721873293480664,0.0,0,0.14627543756910566,传媒,0.0
300232,8.05,58.82352941176471,0,0.6151610330023591,0.8433698809164601,True,0.44939575572192786,-0.061771561771561734,-0.06936416184971095,0.4,-0.04507710557532607,洲明科技,False,,0.0,-0.31146331127226307,-0.5741931014170071,1.401848553984994,-1.7753758108392466,1.7153336911706432,0,0,-0.4060311787277217,0.0,0,0.14524599345717487,科技,0.0
600210,7.67,64.21052631578944,0,0.5197810054376916,1.336848043365896,True,0.240233154948271,-0.015404364569961526,-0.06690997566909984,0.45,-0.010322580645161339,紫江企业,False,,0.0,-0.740363250844048,-0.2909668245489667,-0.1567349128943748,0.5979395444651269,0.2792403683301047,0,0,0.16012497189262237,0.0,0,0.14330326104077723,其他,0.0
002815,15.49,60.80305927342257,0,0.6083356049310785,0.8160029681214994,True,0.4497069807744362,-0.05259938837920497,-0.05375687232742832,0.4,-0.05085784313725494,崇达技术,False,,0.0,-0.46906879224279796,-0.5539253301653291,1.488283215267753,-1.7789072031308961,1.7153336911706432,0,0,-0.4060311787277217,0.0,0,0.1423145647825902,其他,0.0
002668,9.72,44.44444444444448,0,-0.133247232506764,1.2754311506332523,False,0.18057711806759366,-0.04799216454456412,-0.05447470817120614,0.3,-0.027027027027026973,TCL智家,False,,0.0,0.8333653907775905,1.2524971764132047,0.037241965687380967,1.2748415711268035,-0.4388062930901646,0,0,-1.5383434799684104,0.0,0,0.14073679021755264,其他,0.0
002892,12.12,37.49999999999995,1,-0.061546234173113064,1.2810526820142867,False,0.2084283235884235,-0.07621951219512191,-0.11982570806100223,0.35,-0.04038004750593838,科力尔,False,,0.0,1.3862656161994027,1.2524971764132047,0.019487125583546597,0.9588209561515074,-0.4388062930901646,0,0,-0.9721873293480664,0.0,0,0.1403657619059116,其他,0.0
002287,25.1,68.8679245283019,0,0.8141702755704011,2.3771274057579133,True,0.2750131532236933,-0.034243939976914106,-0.034243939976914106,0.4,0.01701782820097253,奇正藏药,False,,0.0,-1.1111742699511724,-1.1651412094646805,-3.4423153874430175,0.203299663056101,1.7153336911706432,0,0,-0.4060311787277217,0.0,0,0.1382368230716421,医药,0.0
600129,17.29,41.99134199134196,0,0.05923370910106588,1.547222725977357,False,0.2157077978264097,-0.03515625000000011,-0.0871172122492081,0.5,-0.01817149346961955,太极集团,False,,0.0,1.0286756002772464,1.0766056053774868,-0.8211746533293217,0.8762225952416103,-0.4388062930901646,0,0,0.7262811225129664,0.0,0,0.13533154716927986,其他,0.0
600867,8.79,59.322033898305015,0,0.35540480029477634,1.187552209826252,True,0.2948702106811412,-0.027654867256637128,-0.06984126984126982,0.5,-0.016778523489932917,通化东宝,False,,0.0,-0.351153058261659,0.19714019090309323,0.31479561375320697,-0.02201336709655251,0.2792403683301047,0,0,0.7262811225129664,0.0,0,0.13272868799744286,其他,0.0
300926,29.38,50.73170731707311,0,0.2334355497555369,1.3207731314398201,False,0.17932971435757827,-0.040809663728370915,-0.10699088145896651,0.4,-0.02779616148246189,博俊科技,False,,0.0,0.33278840620058797,0.55932185099113,-0.10596449615462482,1.2889955468772143,-0.4388062930901646,0,0,-0.4060311787277217,0.0,0,0.13214597586006666,科技,0.0
601500,4.53,47.88732394366201,0,0.08876879203465,1.3254786358721573,False,0.22433909199280466,-0.03205128205128194,-0.05624999999999991,0.5,-0.013071895424836555,通用股份,False,,0.0,0.5592514762022726,0.988902636633886,-0.12082619008483964,0.7782854740474556,-0.4388062930901646,0,0,0.7262811225129664,0.0,0,0.13135552429506134,其他,0.0
002399,11.77,47.82608695652173,0,-0.042055224399463624,1.4169242448891057,False,0.22288895366869688,-0.04696356275303648,-0.06289808917197459,0.5,-0.022425249169435224,海普瑞,False,,0.0,0.5641270201374107,1.2524971764132047,-0.4096446732069466,0.7947398284071276,-0.4388062930901646,0,0,0.7262811225129664,0.0,0,0.13083258479094215,其他,0.0
600577,14.97,67.08229426433917,0,0.8346194325435473,1.0665304645918545,True,0.4162866024357177,-0.03915275994865208,-0.03915275994865208,0.45,-0.01964636542239684,精达股份,False,,0.0,-0.9690066158842138,-1.2258639702194678,0.6970262890053186,-1.399694586735891,1.7153336911706432,0,0,0.16012497189262237,0.0,0,0.13021801060265825,其他,0.0
002727,13.16,39.179104477611965,1,-0.11021983639474409,1.3941989233769019,False,0.22848974563171554,-0.04499274310595058,-0.11081081081081079,0.45,-0.02734663710273466,一心堂,False,,0.0,1.2525792930377064,1.2524971764132047,-0.33786984488905075,0.7311890525106193,-0.4388062930901646,0,0,0.16012497189262237,0.0,0,0.13004565869556858,其他,0.0
603337,43.33,57.09382151029745,0,0.2327675420516056,1.1957315343908959,True,0.44120157009582134,-0.05967881944444442,-0.09672712111736503,0.35,-0.041159548572693105,杰克股份,False,,0.0,-0.17374806330880507,0.5613054668458786,0.28896233275569105,-1.6823984501699853,1.7153336911706432,0,0,-0.9721873293480664,0.0,0,0.12929266364802847,其他,0.0
000928,7.03,65.1515151515152,0,0.8880642293869752,1.0205386224138295,True,0.2745809628040839,-0.01540616246498594,-0.01540616246498594,0.55,0.01589595375722541,中钢国际,False,,0.0,-0.8152825541165213,-1.3845656524733339,0.8422852493495666,0.2082036189042328,0.2792403683301047,0,0,1.2924372731333111,0.0,0,0.12921777823269628,制造,0.0
600116,6.91,67.34693877551018,0,0.9527518198161943,1.1213801878001577,True,0.22801284333848934,-0.007183908045977017,-0.007183908045977017,0.45,0.01023391812865504,三峡水利,False,,0.0,-0.9900769853073796,-1.5766522545076083,0.5237909196202946,0.7366003427284074,0.2792403683301047,0,0,0.16012497189262237,0.0,0,0.1279348870867746,其他,0.0
601326,3.63,58.20895522388059,0,0.8338986513188162,1.180471498162128,True,0.2645904309562451,-0.0027472527472528485,-0.013586956521739246,0.5,0.028328611898017053,秦港股份,False,,0.0,-0.26253236946144715,-1.2237236460034935,0.3371590757525501,0.32156366775824086,0.2792403683301047,0,0,0.7262811225129664,0.0,0,0.126510718770521,其他,0.0
600480,11.44,49.38271604938267,0,0.07508061475477965,1.2749896280024997,False,0.21638130594512633,-0.03703703703703709,-0.09422011084718929,0.45,-0.03296703296703296,凌云股份,False,,0.0,0.4401918971443129,1.0295490024095602,0.038636454694003584,0.8685804682353484,-0.4388062930901646,0,0,0.16012497189262237,0.0,0,0.12451566195891631,其他,0.0
603193,22.78,40.23668639053252,0,0.012967655366277649,1.5004320704274796,False,0.21935491914359237,-0.03719357565511405,-0.11396343835083622,0.45,-0.023156089193825058,润本股份,False,,0.0,1.1683771249976715,1.2139903648418982,-0.6733927499062726,0.834839628149447,-0.4388062930901646,0,0,0.16012497189262237,0.0,0,0.12277964170058285,其他,0.0
600428,8.47,76.52582159624414,0,0.9401731725016469,1.7501402314887315,True,0.3873819133864338,-0.03530751708428237,-0.03530751708428237,0.65,0.004744958481613493,中远海特,False,,0.0,-1.7208779041287765,-1.539300583115817,-1.4620619170344051,-1.0717203594733493,1.7153336911706432,0,0,2.4247495743739993,0.0,0,0.1199154259854392,其他,0.0
002488,12.57,59.25925925925927,0,0.3864773273979238,1.4202862738970388,True,0.4392113899011646,-0.06194029850746274,-0.08648255813953487,0.45,-0.03604294478527603,金固股份,False,,0.0,-0.3461550901222589,0.10487185769948877,-0.4202631832559504,-1.6598163767097647,1.7153336911706432,0,0,0.16012497189262237,0.0,0,0.11459741287071057,其他,0.0
002697,5.73,44.23076923076926,0,0.013580583514695956,1.2144482251931936,False,0.24337824685019757,-0.03209459459459452,-0.09047619047619038,0.45,-0.01036269430051806,红旗连锁,False,,0.0,0.850377705405954,1.2121703050044605,0.22984821776758663,0.5622529787163906,-0.4388062930901646,0,0,0.16012497189262237,0.0,0,0.11221524377296602,其他,0.0
002698,15.69,39.71291866028704,1,-0.04602148370048274,1.3151456082581705,False,0.2026608518310206,-0.06272401433691754,-0.1155580608793686,0.3,-0.04036697247706433,博实股份,False,,0.0,1.2100782716391523,1.2524971764132047,-0.08819073176581425,1.024263005698123,-0.4388062930901646,0,0,-1.5383434799684104,0.0,0,0.10969757844951032,其他,0.0
300470,40.11,80.14571948998183,0,0.9952231884104487,1.8132226820838844,True,0.20081887083081953,-0.019075568598679427,-0.019075568598679427,0.65,0.008802816901408494,中密控股,False,,0.0,-2.0090856041777903,-1.7027688840324342,-1.6612992329468677,1.045163500221457,0.2792403683301047,0,0,2.4247495743739993,0.0,0,0.10694680072578212,其他,0.0
002320,10.19,46.6403162055336,0,0.04272537290005107,0.8744015438510355,False,0.28692065049060134,-0.04319248826291089,-0.07363636363636372,0.5,0.0029527559055118058,海峡股份,False,,0.0,0.658535279972279,1.1256262936586814,1.3038392792492388,0.06818829036199665,-0.4388062930901646,0,0,0.7262811225129664,0.0,0,0.10316882183676308,其他,0.0
002060,3.93,72.91666666666669,0,1.0058764747210855,1.2147744083442498,True,0.20156296960345643,-0.005063291139240533,-0.005063291139240533,0.4,0.012886597938144506,粤水电,False,,0.0,-1.4335255334518107,-1.7169533899122575,0.22881801277556163,1.0367203988427676,0.2792403683301047,0,0,-0.4060311787277217,0.0,0,0.10131764534149351,其他,0.0
603733,24.96,73.20441988950273,0,0.7812436834084608,1.065612561672912,True,0.28919914548427156,-0.016548463356973908,-0.020792467634366374,0.6,-0.011485148514851495,仙鹤股份,False,,0.0,-1.4564357637869643,-1.0673673217222395,0.6999253601750803,0.04233478148679653,0.2792403683301047,0,0,1.8585934237536545,0.0,0,0.0989522064348803,其他,0.0
002251,4.68,30.303030303030283,3,-0.12786091494320206,1.3852819725698435,False,0.23508634820671045,-0.06772908366533859,-0.12523364485981303,0.35,-0.03305785123966942,步步高,False,,0.0,1.9592713043638168,1.2524971764132047,-0.3097068720152879,0.6563390643857461,-0.4388062930901646,0,0,-0.9721873293480664,0.0,0,0.09861821325562091,其他,0.0
300298,17.27,42.47491638795987,0,-0.07893268406172733,1.1925828468053614,False,0.2615990977259614,-0.06344902386117146,-0.10239085239085233,0.45,-0.035734226689000614,三诺生物,False,,0.0,0.9901745516998974,1.2524971764132047,0.29890703302129834,0.3555055725825508,-0.4388062930901646,0,0,0.16012497189262237,0.0,0,0.0899949116464178,医药,0.0
000567,5.66,45.45454545454546,0,-0.001033267694972097,1.2206006724685938,False,0.2110558035637596,-0.035775127768313486,-0.07213114754098349,0.3,-0.010489510489510412,海德股份,False,,0.0,0.7529435398071483,1.2524971764132047,0.21041655222703023,0.9290076025779975,-0.4388062930901646,0,0,-1.5383434799684104,0.0,0,0.08847421150099231,其他,0.0
000049,25.76,54.45026178010471,0,0.21339806029392422,1.3701353687422688,False,0.2063008628530243,-0.04486466444197246,-0.058479532163742576,0.45,-0.033758439609902435,德赛电池,False,,0.0,0.036725903677693586,0.6188221854206563,-0.2618683897856946,0.9829607173346931,-0.4388062930901646,0,0,0.16012497189262237,0.0,0,0.08782201761487803,其他,0.0
301127,17.0,49.233716475095804,0,0.1955438824683276,1.537124401889768,True,0.4459045492979868,-0.07457811649428425,-0.09478168264110765,0.35,-0.03409090909090917,武汉天源,False,,0.0,0.4520548904866915,0.6718392838761496,-0.7892804740854358,-1.7357619707749659,1.7153336911706432,0,0,-0.9721873293480664,0.0,0,0.08678953409164972,其他,0.0
600114,34.72,72.50639386189255,0,0.7470798102598437,0.9857001675546058,True,0.438367481181772,-0.04088397790055265,-0.04088397790055265,0.45,-0.03152022315202241,东睦股份,False,,0.0,-1.4008605840726662,-0.9659193892532071,0.9523177571421947,-1.6502407570014541,1.7153336911706432,0,0,0.16012497189262237,0.0,0,0.08515915438313981,其他,0.0
600771,17.43,40.251572327044066,0,0.04051744452879774,1.19505190647133,False,0.28054026478904825,-0.032204330927262714,-0.07287234042553192,0.5,-0.0146975692481629,广誉远,False,,0.0,1.1671919419756613,1.1321826278111056,0.2911088448400498,0.14058492007615322,-0.4388062930901646,0,0,0.7262811225129664,0.0,0,0.0833487751173055,其他,0.0
