code,name,latest_close,rsi,above_ma60,volatility,pullback_5d,pullback_20d,ret_3d,price,open,prev_close,gap_pct,volume_ratio,turnover,is_auction_signal,eps,profit_growth,roe,gross_margin,forecast_type,s_fund_flow,main_pct_1d,consecutive_inflow,s_lhb,lhb_count,inst_net_buy,s_chip,main_cost,inst_participation,is_hot_leader,s_gap,s_volume_ratio,s_auction,s_trend,s_rsi,s_forecast,s_fundamental,s_hot,s_turnover,total_score,sector
605111,新洁能,42.14,47.025813692480355,True,0.5467136310388574,-0.14,-0.17177672955974843,-0.0859002169197397,42.18,43.1,42.14,2.2781205505458018,3.8793103448275863,2.166666666666667,0,0.81,0.7,8.14,34.1757141111,,0.0,,,0.0,,,-1.0804520246890204,42.62925471773,0.2834008,0,1.0370818867494838,1.0182700973260896,0.0,1.250733286387636,0.9715504394576003,0.0,-0.08888266725860419,0.0,0.1993579437684637,0.7478839204668718,其他
002537,海联金汇,8.71,43.90243902439024,False,0.29610581623279464,-0.10758196721311464,-0.10758196721311464,-0.04180418041804168,9.07,8.98,8.71,3.099885189437423,3.896551724137931,4.42528735632184,1,0.19,354.05,4.88,14.9502330398,,-0.37872562487097505,-27.424738385319248,False,0.0,,,-0.24272891956991868,8.774193676761,0.2500008,0,2.5404251532718662,1.0382730525623476,1.0,-0.7402299041886009,0.9715504394576003,0.0,1.279692736402231,0.0,0.1993579437684637,0.7304624683819305,其他
002815,崇达技术,14.68,48.25581395348837,True,0.4564073604709549,-0.10214067278287475,-0.10214067278287475,-0.05229180116204002,15.04,15.0,14.68,2.1798365122615824,3.9885057471264367,4.028735632183908,0,0.29,19.58,4.31,21.4297563212,,0.0,,,0.0,,,0.18037054663398044,14.723804482586,0.2667708,0,0.8171882373389687,1.1449554804890567,0.0,1.250733286387636,0.9715504394576003,0.0,-0.26295843861070034,0.0,0.1993579437684637,0.7262151237115178,其他
603009,北特科技,53.75,50.121773015099855,True,0.5316232760871059,-0.029433008306247843,-0.05169371912491183,0.02186311787072248,54.02,55.1,53.75,2.511627906976747,3.8448275862068964,1.8218390804597702,0,0.2737,52.39,5.5174,19.8612265277,,1.868520207410479,56.62341974581101,True,0.0,,,1.258196073890642,53.709976594666,0.4092508,0,1.559514477698962,0.9782641868535735,0.0,-0.07657550732985528,0.9715504394576003,0.0,-0.03376954949440636,0.0,0.1993579437684637,0.6802149847437718,科技
300409,道氏技术,27.14,35.57312252964431,True,0.4589609994358188,-0.09563478840386541,-0.16156935434043862,-0.06671251719394766,28.19,27.7,27.14,2.063375092114955,4.5344827586206895,4.1034482758620685,0,0.5629,182.45,5.48,21.2529569061,,0.6602109910940708,0.5071027215519965,True,0.0,,,0.09917443565017844,27.307878275396,0.3156476,0,0.5566258190802048,1.7783823963038918,0.0,1.250733286387636,-1.0226846731132633,0.0,0.5485801802738388,0.0,0.1993579437684637,0.5965692126890269,其他
600641,先导基电,18.07,51.24282982791586,True,0.46224695099127283,-0.07853136155022944,-0.09830339321357284,-0.03523758675920985,18.51,18.46,18.07,2.1582733812949675,3.3045977011494254,2.9367816091954024,0,0.0205,158.9302547394,0.23,26.2031903612,,0.0,,,0.0,,,0.793601502654061,18.211658436033,0.3200468,0,0.7689444365780154,0.35150492278415746,0.0,1.250733286387636,0.9715504394576003,0.0,0.08781482158321313,0.0,0.1993579437684637,0.5964513597271227,其他
002192,融捷股份,54.59,53.65141187925999,True,0.5303246654942494,-0.0936410426697658,-0.10654664484451715,-0.0658795345653661,54.9,55.6,54.59,1.850155706173288,3.850574712643678,1.7758620689655171,0,0.5545,-21.22,4.21,45.8595508715,,0.7147799044238168,4.1818571734934595,True,0.0,,,0.09135476616199328,54.973908800852,0.3794588,0,0.07958407640986678,0.9849318385989927,0.0,1.250733286387636,0.9715504394576003,0.0,-0.45319752840156385,0.0,0.1993579437684637,0.5390314385611171,其他
601369,陕鼓动力,11.32,52.12464589235128,True,0.414486437171822,-0.07213114754098349,-0.07213114754098349,-0.04553119730185495,11.69,11.59,11.32,2.385159010600703,2.5804597701149423,2.8965517241379315,0,0.36,-7.31,6.83,21.3097902499,,0.0,,,0.0,,,0.4177592650519397,11.424721475287,0.2478836,0,1.2765620507684765,-0.4886191971386776,0.0,1.250733286387636,0.9715504394576003,0.0,-0.21348383804799875,0.0,0.1993579437684637,0.5380815379053321,其他
300655,晶瑞电材,16.06,37.55364806866953,False,0.4370004528621973,-0.12622415669205655,-0.129067245119306,-0.09214245336348237,16.48,16.54,16.06,2.9887920298879234,4.160919540229885,4.114942528735632,0,0.1212,19202.65,5.01,25.5276078434,,0.0,,,0.0,,,-0.2317541462356544,16.254376672977,0.252108,0,2.627087220805846,1.3449850328516362,0.0,-0.7402299041886009,-1.0226846731132633,0.0,1.944818996417346,0.0,0.1993579437684637,0.5351874052079799,其他
600361,创新新材,4.66,53.33333333333332,True,0.46907439473103946,-0.039175257731958624,-0.0968992248062015,-0.035196687370600444,4.82,4.75,4.66,1.9313304721030013,3.5747126436781604,4.712643678160919,0,0.1743,-10.28,6.46,3.4163773799,,-0.031159814348169612,-11.742434989297546,False,0.0,,,0.8286174461245082,4.679174898241,0.32677,0,0.2611986684834101,0.6648845548188652,0.0,1.250733286387636,0.9715504394576003,0.0,-0.25185875708893896,0.0,0.1993579437684637,0.5238989087266904,其他
600596,新安股份,12.65,54.963680387409205,True,0.5350190446709432,-0.09642857142857142,-0.09900284900284895,-0.07326007326007322,12.96,12.92,12.65,2.1343873517786527,3.195402298850575,3.390804597701149,0,0.0529,-46.21,0.57,10.7940750835,,0.0,,,0.0,,,0.4950972510974784,12.822184354377,0.2627328,0,0.7155035494109578,0.2248195396211903,0.0,1.250733286387636,0.9715504394576003,0.0,-0.8117087790230246,0.0,0.1993579437684637,0.5139297730351582,其他
000682,东方电子,13.82,51.977401129943516,True,0.3621775866508689,-0.03424178895877006,-0.03424178895877006,-0.012151536812008534,14.41,14.03,13.82,1.519536903039067,4.25287356321839,4.367816091954023,0,0.3692,17.53,9.26,32.1242853013,,0.0,,,0.0,,,0.4306612106288923,13.843661902681,0.3148276,0,-0.6601186917515571,1.4516674607783446,0.0,1.250733286387636,0.9715504394576003,0.0,0.06253444467498986,0.0,0.1993579437684637,0.4751933065679075,科技
000970,中科三环,14.21,52.08333333333334,True,0.4803832701896015,-0.07667316439246263,-0.08617363344051443,-0.05266666666666664,14.12,14.46,14.21,1.7593244194229414,3.275862068965517,3.333333333333333,0,0.0751,314.8,1.39,11.0060618496,扭亏,0.0,,,0.0,,,-0.5652045903604255,14.309529746304,0.2533968,0,-0.12363532190614206,0.31816666405706057,0.0,1.250733286387636,0.9715504394576003,0.5,0.9671971719100053,0.0,0.1993579437684637,0.42446398287592535,其他
002036,联创电子,10.98,52.83018867924528,False,0.3797623926319097,-0.07341772151898729,-0.0796311818943839,0.019498607242339983,11.24,11.23,10.98,2.2768670309653913,4.281609195402299,4.551724137931035,0,0.0481,210.26,2.35,13.0530225518,,0.0,,,0.0,,,0.7176841312055846,11.052273271182,0.305470363636,0,1.034277352056405,1.485005719505443,0.0,-0.7402299041886009,0.9715504394576003,0.0,0.46199550926693367,0.0,0.1993579437684637,0.41474498472654275,科技
603328,依顿电子,12.06,59.06040268456376,True,0.49928813894989554,-0.10334572490706306,-0.10334572490706306,-0.05263157894736836,12.27,12.35,12.06,2.4046434494195617,3.022988505747126,3.32183908045977,0,0.367,0.06,8.78,22.9394093325,,0.0,,,0.0,,,0.5948118583243636,12.09650494887,0.2818784,0,1.3201551349904004,0.024789987258610213,0.0,1.250733286387636,-1.0226846731132633,0.0,-0.04848488345708382,0.0,0.1993579437684637,0.4107979297794333,科技
300428,立中集团,23.96,55.000000000000014,True,0.49868452266349944,-0.11879367414490627,-0.11879367414490627,-0.07632999228989978,24.23,24.49,23.96,2.2120200333889715,3.3620689655172415,2.5632183908045976,0,0.98,26.77,8.22,9.2591457735,,0.1343082648193042,-7.470769099826584,False,0.0,,,0.5023491846541555,24.1761662302,0.2641252,0,0.8891933363878783,0.41818144023835063,0.0,1.250733286387636,-1.0226846731132633,0.0,0.033763373033934424,0.0,0.1993579437684637,0.39267074700746674,其他
601678,滨化股份,5.38,52.5974025974026,True,0.49156206995660073,-0.08658743633276733,-0.08658743633276733,-0.06271777003484325,5.36,5.47,5.38,1.672862453531596,3.6436781609195403,4.67816091954023,0,0.1,1.63,1.69,10.2373703172,,0.0,,,0.0,,,-0.4704107148373237,5.434592524481,0.2715976,0,-0.3170791154962566,0.7448963757638972,0.0,1.250733286387636,0.9715504394576003,0.0,-0.5208399730163529,0.0,0.1993579437684637,0.3852637779022438,其他
002258,利尔化学,15.63,42.59681093394077,True,0.5359295589388541,-0.08543007606787589,-0.13407202216066483,-0.06126126126126108,15.56,15.95,15.63,2.047344849648103,2.454022988505747,2.2586206896551726,0,0.4763,189.07,4.86,18.4244494396,,0.0,,,0.0,,,-1.5650295165448616,15.720370389969,0.19036,0,0.5207609057279667,-0.6353075355379024,0.0,1.250733286387636,0.9715504394576003,0.0,0.5364267738281271,0.0,0.1993579437684637,0.3630690278623976,制造
002215,诺普信,11.33,47.6608187134503,True,0.4650864464645475,-0.06130903065451532,-0.0877616747181964,-0.028301886792452824,11.23,11.55,11.33,1.9417475728155398,2.597701149425287,2.9770114942528734,0,0.586,18.03,14.39,35.7574454963,,0.0,,,0.0,,,-0.027192785435004085,11.238337260109,0.3566972,0,0.2845051415582427,-0.4686162419024196,0.0,1.250733286387636,0.9715504394576003,0.0,0.41166599036332285,0.0,0.1993579437684637,0.3502375207373036,其他
300185,通裕重工,3.07,50.0,True,0.28836679775818935,-0.037617554858934255,-0.037617554858934255,-0.022292993630573354,3.27,3.11,3.07,1.3029315960912065,4.195402298850574,4.954022988505747,0,0.0217,53.29,1.22,13.9347599974,,0.0,,,0.0,,,0.9832330027966993,3.073975391415,0.3564568,0,-1.1447358509357601,1.3849909433241516,0.0,1.250733286387636,0.9715504394576003,0.0,-0.32030612098411937,0.0,0.1993579437684637,0.34295944804435075,其他
000680,山推股份,12.7,47.63636363636361,True,0.43816863493897684,-0.07501820830298622,-0.07636363636363641,-0.059259259259259345,13.12,12.91,12.7,1.653543307086621,2.557471264367816,2.6896551724137927,1,0.5595,15.67,14.94,20.5260005357,,0.9049455266175306,23.246802757112512,True,0.0,,,0.09595966128887568,12.865139672457,0.1860968,0,-0.3603023864306157,-0.5152898041203547,1.0,1.250733286387636,0.9715504394576003,0.0,0.4382432819231309,0.0,0.1993579437684637,0.34063792295810624,其他
300777,中简科技,40.44,36.54188948306593,True,0.45380742547017733,-0.11432325886990802,-0.15538847117794496,-0.08795669824086616,40.68,41.27,40.44,2.0524233432245436,3.5114942528735633,1.8620689655172415,0,0.6613,25.45,6.44,63.9010854947,,0.0,,,0.0,,,0.3713813136687163,40.651972035201,0.3679124,0,0.5321231625656644,0.5915403856192529,0.0,1.250733286387636,-1.0226846731132633,0.0,-0.09253363558025013,0.0,0.1993579437684637,0.3350092244981924,科技
300850,新强联,47.5,59.98603351955306,True,0.49591924914519087,-0.04001616814874687,-0.04001616814874687,0.029921942758022624,47.53,48.18,47.5,1.4315789473684206,4.373563218390805,2.9080459770114944,0,1.78,1939.5,12.07,28.8797396334,,0.12894479128100506,-3.4981977367688954,False,0.0,,,-0.31589919397121224,47.747810359179,0.3657312,0,-0.8569095054457907,1.5916881474321514,0.0,1.250733286387636,-1.0226846731132633,0.0,2.4222058061580016,0.0,0.1993579437684637,0.33089169749812736,其他
