code,latest_close,rsi,rsi_low_days,boll_pos,vol_ratio,above_ma60,volatility,pullback_5d,pullback_20d,overnight_win_rate,ret_3d,name,is_hot_leader,hot_concept,hot_score,s_rsi,s_boll,s_vol,s_volatility,s_trend,s_flow_1d,s_flow_trend,s_overnight,s_hot,total_score,sector
000156,8.62,50.62972292191434,0,0.43698501890116276,0.5572395416739825,True,0.5800895678167899,-0.13886113886113893,-0.13886113886113893,0.4,-0.04961411245865499,华数传媒,False,,0.0,-0.32454326653591925,0.15478035590721745,1.4275582175679749,-1.5095410292595948,1.1303041504275284,0,0,-0.6742483691375651,0.0,-0.05778824151006022,传媒
600063,7.13,48.902821316614414,0,0.6075304234396955,0.7465639188413029,True,0.5950296080260379,-0.03125000000000011,-0.05562913907284772,0.5,0.001404494382022392,皖维高新,False,,0.0,-0.16471653799159686,-0.5027691668784406,0.9242458492725802,-1.6192756386773814,1.1303041504275284,0,0,0.43735029349463617,0.0,-0.07743271973860902,其他
600216,15.73,68.78453038674036,0,0.7564141591482089,0.6438138197191366,True,0.3240527619752607,-0.04202192448233866,-0.04202192448233866,0.5,-0.019326683291770452,浙江医药,False,,0.0,-2.004791565309855,-1.0768006374453298,1.1974034664032005,0.3710495509589393,1.1303041504275284,0,0,0.43735029349463617,0.0,-0.08498258073452647,医药
600114,33.83,43.87019230769229,0,0.5706076668342154,1.1665700831412835,True,0.432924446355826,-0.028710881424059753,-0.09108006448146155,0.45,0.0074449076831446526,东睦股份,False,,0.0,0.30105906150098594,-0.3604109423835729,-0.19232614433637069,-0.4286130734269453,-0.03831539492974677,0,0,-0.11844903782146447,0.0,-0.08771427297958011,其他
600151,14.72,44.44444444444445,0,0.19742432386427763,0.7462533266690916,False,0.5755299552862227,-0.08571428571428574,-0.1588571428571428,0.4,0.004778156996587013,航天机电,False,,0.0,0.24791136617485668,1.0784230722028292,0.9250715479179877,-1.4760506709251833,-0.6226251676083844,0,0,-0.6742483691375651,0.0,-0.10007381999231094,其他
300693,39.26,45.41577825159915,0,0.4828690884801741,0.8639452901695921,False,0.3373392402315246,-0.0219232685600399,-0.09539170506912442,0.4,-0.013071895424836666,盛弘股份,False,,0.0,0.1580133058304896,-0.02212882635295921,0.6121914964155822,0.2734603556442884,-1.7912447129656597,0,0,-0.6742483691375651,0.0,-0.10933702460009219,其他
605011,20.72,57.58928571428569,0,0.675585126861217,1.627921701401617,True,0.15865193159437768,-0.0057581573896353655,-0.03267973856209161,0.45,0.013202933985330123,杭州热电,False,,0.0,-0.9686588025859955,-0.7651587509263081,-1.418813610333974,1.5859188059953944,-0.03831539492974677,0,0,-0.11844903782146447,0.0,-0.13911569813331023,其他
301458,37.96,54.25764192139737,0,0.9086896406966961,0.9436674987551649,True,0.33039430892070004,-0.016580310880829008,-0.016580310880829008,0.5,0.003171247357293794,钧崴电子,False,,0.0,-0.6603113400217604,-1.6639092170936376,0.4002527370793643,0.32447088266783336,-0.03831539492974677,0,0,0.43735029349463617,0.0,-0.1455852326179202,科技
600186,6.3,54.85436893203883,0,0.6781225718065585,0.6443232127159398,True,0.5015181560050769,-0.05405405405405406,-0.05405405405405406,0.4,-0.03522205206738138,莲花控股,False,,0.0,-0.715539110759916,-0.7749420442224184,1.1960492625787902,-0.9324339354496783,1.1303041504275284,0,0,-0.6742483691375651,0.0,-0.14599468958405434,其他
603057,29.26,51.767676767676775,0,0.7656095579897921,1.3581343989904302,True,0.44243808121565603,-0.026613439787092408,-0.08045254556882464,0.65,-0.003066439522998343,紫燕食品,False,,0.0,-0.4298622029735582,-1.112254129355402,-0.7015933128516552,-0.4984907304389165,-0.03831539492974677,0,0,2.1047482874429386,0.0,-0.1560893607301165,消费
